,Nstep,Time,Chain length,Chain number,Chain Type,Chain Value,Chain Mass,Average Mass,Average Length,GA conversion
Step 1,1,4.14536261581759e-10,[2],[1],1,['LA-GA'],[148.13],148.13,2.0,0.9999996666666666
Step 5000,5000,1.6432342001727348e-05,"[2, 2, 2, 2, 3]","[2484, 2467, 22, 25, 1]",5,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18]",148.15003200640126,2.000200040008002,0.9983343333333333
Step 10000,10000,3.301081956958605e-05,"[2, 2, 2, 2, 3, 3]","[5012, 4888, 43, 47, 3, 2]",6,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998]",148.16746173086543,2.0005002501250626,0.9966686666666666
Step 15000,15000,4.981167684515493e-05,"[2, 2, 2, 2, 3, 3]","[7521, 7327, 63, 63, 4, 9]",6,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998]",148.18877894174955,2.0008674184293054,0.995003
Step 20000,20000,6.653423445042038e-05,"[2, 2, 2, 2, 3, 3, 3]","[9961, 9805, 82, 98, 13, 13, 1]",7,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18]",148.22884443999402,2.001351824963701,0.993343
Step 25000,25000,8.305445054535997e-05,"[2, 2, 2, 2, 3, 3, 3]","[12443, 12246, 114, 119, 16, 22, 1]",7,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18]",148.23587556588276,2.0015624374023475,0.9916756666666666
Step 30000,30000,9.944658999443087e-05,"[2, 2, 2, 2, 3, 3, 3]","[14900, 14700, 143, 143, 25, 31, 1]",7,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18]",148.25503022409242,2.001903616872057,0.9900103333333333
Step 35000,35000,0.00011645911465203663,"[2, 2, 2, 2, 3, 3, 3]","[17407, 17106, 167, 164, 37, 40, 1]",7,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18]",148.27452236412577,2.0022335490521734,0.9883456666666667
Step 40000,40000,0.00013328661017432395,"[2, 2, 2, 2, 3, 3, 3, 3]","[19812, 19594, 185, 191, 51, 55, 2, 1]",8,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998]",148.3104244065077,2.0027324459151186,0.9866873333333334
Step 45000,45000,0.0001498594826459074,"[2, 2, 2, 2, 3, 3, 3, 3, 4]","[22169, 22114, 213, 223, 68, 68, 2, 1, 1]",9,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26]",148.33748233353396,2.0031431819701733,0.9850266666666667
Step 50000,50000,0.00016695278030696943,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3]","[24628, 24535, 230, 238, 89, 88, 4, 1, 1, 1]",10,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998]",148.37346522131887,2.0037137408411123,0.9833663333333333
Step 55000,55000,0.00018370263572620797,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3]","[27090, 26947, 264, 258, 108, 105, 4, 1, 1, 1]",10,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998]",148.39032074335054,2.004034392741744,0.9817006666666667
Step 60000,60000,0.00020104708054982504,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3]","[29488, 29410, 291, 284, 126, 130, 4, 1, 1, 1]",10,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998]",148.41614202490956,2.0044194455604663,0.980042
Step 65000,65000,0.00021800953634274416,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4]","[31924, 31832, 319, 305, 146, 154, 4, 1, 1, 2, 1]",11,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26]",148.44053038383652,2.0048076179876024,0.9783816666666667
Step 70000,70000,0.00023476691403228586,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4]","[34348, 34251, 338, 331, 172, 184, 4, 1, 1, 2, 1]",11,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26]",148.47262217626698,2.0052704895667284,0.9767273333333333
Step 75000,75000,0.0002519786849145208,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4]","[36713, 36721, 363, 359, 199, 212, 4, 2, 1, 2, 1]",11,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26]",148.49951835016157,2.0056719900237336,0.9750713333333333
Step 80000,80000,0.0002693716863384042,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4]","[39139, 39113, 393, 379, 229, 247, 4, 2, 1, 3, 1]",11,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26]",148.5293617235351,2.00615009244004,0.9734133333333334
Step 85000,85000,0.0002863390708325403,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3]","[41539, 41537, 418, 407, 263, 271, 4, 3, 2, 3, 1, 1]",12,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18]",148.55344634039477,2.0065246480124097,0.9717563333333333
Step 90000,90000,0.0003030028855472485,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3]","[43987, 43943, 437, 425, 286, 299, 5, 3, 3, 4, 1, 1]",12,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18]",148.57028950488845,2.0067789784549297,0.9700993333333333
Step 95000,95000,0.00031988992524518425,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3]","[46346, 46409, 454, 452, 320, 328, 5, 4, 4, 4, 1, 1]",12,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18]",148.59397432363664,2.007124077686371,0.9684463333333333
Step 100000,100000,0.00033697934629271125,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3]","[48718, 48840, 481, 479, 357, 360, 5, 4, 5, 4, 1, 2]",12,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18]",148.61771217860883,2.007495768517772,0.9667906666666667
Step 105000,105000,0.0003543853891598041,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3]","[51100, 51239, 498, 496, 396, 411, 5, 4, 5, 5, 2, 2]",12,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18]",148.65370419438764,2.0080354828489964,0.9651416666666667
Step 110000,110000,0.0003710407197287474,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3]","[53431, 53660, 527, 523, 441, 458, 5, 4, 7, 5, 2, 3]",12,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18]",148.68783525571672,2.0085636220270295,0.9634906666666667
Step 115000,115000,0.0003881745884069637,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3]","[55826, 56025, 543, 547, 484, 508, 5, 6, 8, 5, 3, 5]",12,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18]",148.72293440968718,2.0090817356205855,0.9618446666666667
Step 120000,120000,0.0004054009882051484,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3]","[58169, 58438, 560, 578, 531, 552, 7, 7, 9, 6, 4, 5]",12,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18]",148.75415307993873,2.0095401544596436,0.9601986666666666
Step 125000,125000,0.0004225725317967654,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3]","[60550, 60798, 583, 600, 576, 606, 8, 8, 11, 6, 6, 5]",12,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18]",148.78718924990102,2.010043876305987,0.9585513333333333
Step 130000,130000,0.00043988192739157677,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3]","[62867, 63235, 601, 626, 628, 647, 8, 8, 11, 8, 8, 8]",12,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18]",148.8139723290972,2.0104543158058372,0.9569023333333333
Step 135000,135000,0.00045727313592752055,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3]","[65222, 65592, 617, 659, 691, 700, 8, 9, 12, 9, 8, 8]",12,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18]",148.84881267083537,2.0109709065039127,0.95526
Step 140000,140000,0.000474548513356787,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3]","[67603, 67951, 626, 679, 743, 758, 8, 12, 13, 9, 8, 9]",12,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18]",148.87949710661107,2.01142184237713,0.9536176666666667
Step 145000,145000,0.0004914872787644293,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5]","[69969, 70326, 641, 704, 802, 803, 10, 12, 12, 9, 10, 9, 1]",13,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31]",148.90447106930526,2.011806737935077,0.95197
Step 150000,150000,0.0005085683512602446,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5]","[72322, 72681, 667, 726, 858, 860, 11, 14, 12, 10, 12, 11, 1]",13,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31]",148.93265742146644,2.012248203259439,0.9503226666666666
Step 155000,155000,0.0005259910718847155,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5]","[74704, 75031, 686, 746, 917, 914, 11, 14, 12, 10, 13, 11, 1]",13,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31]",148.95578702554388,2.0126086104396683,0.9486746666666667
Step 160000,160000,0.0005431956184176393,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5]","[77051, 77369, 702, 771, 982, 985, 11, 15, 12, 10, 13, 11, 1]",13,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31]",148.9879112661698,2.013087828382922,0.947035
Step 165000,165000,0.0005603108287670219,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[79413, 79716, 722, 806, 1028, 1049, 13, 17, 13, 11, 13, 11, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.01177269767953,2.0134263638262064,0.945396
Step 170000,170000,0.000577802068279426,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[81735, 82063, 748, 828, 1089, 1116, 15, 17, 16, 12, 15, 14, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.04186383968508,2.0138963440090656,0.9437523333333333
Step 175000,175000,0.0005953270840695372,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[84088, 84382, 761, 841, 1173, 1172, 15, 19, 19, 13, 16, 16, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.072850559655,2.014392784479211,0.9421066666666666
Step 180000,180000,0.0006129582679745077,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[86403, 86690, 785, 858, 1240, 1263, 16, 20, 20, 17, 17, 17, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.10968361639263,2.014953650449963,0.9404703333333333
Step 185000,185000,0.0006307555535380645,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[88756, 88973, 800, 885, 1331, 1328, 16, 20, 21, 18, 18, 18, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.14144670830908,2.015445753241193,0.9388303333333333
Step 190000,190000,0.0006486171070843137,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[90981, 91336, 825, 909, 1405, 1429, 18, 20, 22, 18, 20, 18, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.17992791559493,2.0160264808585957,0.937198
Step 195000,195000,0.0006665117209137515,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[93325, 93616, 845, 932, 1485, 1503, 18, 21, 27, 19, 22, 18, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.21122559726425,2.0165091511887945,0.93556
Step 200000,200000,0.0006844164586800472,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[95655, 95926, 863, 961, 1582, 1555, 20, 21, 30, 20, 22, 18, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.2360208974196,2.0169060633024025,0.9339156666666667
Step 205000,205000,0.0007015714528698106,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[97990, 98152, 881, 978, 1677, 1649, 22, 24, 30, 20, 26, 20, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.2754346283088,2.0175161685800935,0.9322823333333333
Step 210000,210000,0.0007190594442528177,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[100313, 100443, 904, 1000, 1766, 1721, 23, 24, 33, 21, 28, 20, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.3025504852204,2.017944914638048,0.9306413333333333
Step 215000,215000,0.0007368735902411842,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[102489, 102786, 926, 1024, 1870, 1828, 24, 25, 35, 21, 29, 20, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.34373116226627,2.01857598339958,0.9290123333333333
Step 220000,220000,0.0007548256863505923,"[2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 3, 5, 4]","[104790, 105124, 956, 1043, 1948, 1897, 24, 27, 37, 22, 31, 20, 1, 1]",14,"['LA-GA', 'GA-LA', 'GA-GA', 'LA-LA', 'GA-LA-GA', 'LA-GA-LA', 'LA-GA-GA', 'GA-LA-LA', 'GA-LA-GA-LA', 'LA-LA-GA', 'LA-GA-LA-GA', 'GA-GA-LA', 'GA-LA-GA-LA-GA', 'GA-LA-GA-GA']","[148.13, 148.13, 134.1, 162.16, 206.18, 220.20999999999998, 206.18, 220.20999999999998, 278.26, 220.20999999999998, 278.26, 206.18, 336.31, 264.23]",149.3632149721426,2.0188911685292306,0.9273673333333333
